id,team_id,team_active,type,pipeline_source,consequence_type,status,push_eligible,created_utc,created_sthlm,published_utc,pushed_utc,pushed_sthlm,push_latency_min,pushed_hour_sthlm,kickoff_utc,match_id,preview_fixture_id,headline,push_title,push_text,immersive_headline,immersive_context,immersive_context_fallback,talking_points,emotional_context,everyone_talking,everyone_talking_headline,worth_knowing,affected_team_ids,body_len,body
44c6d10a-0aa7-4217-afc0-2952419cbb53,man_city,t,news,routine,,published,f,2026-08-25 06:46:17.618015+00,2026-08-25 08:46:17.618015,2026-08-25 06:46:17+00,,,,,,,,"Manchester City have agreed a deal to sign winger Allan Elias from Palmeiras for up to £34.2m. He's the replacement for Savinho, who is leaving.",Fresh face incoming,Man City agreed a £34m deal for Brazilian winger Allan from Palmeiras.,"city sign allan.
from palmeiras.
£34m.",Like when your housemate moves out and you've already followed the new flatmate on Instagram. City knew Savinho was leaving and had a replacement lined up.,Manchester City have agreed a deal to sign Brazilian winger Allan Elias from Palmeiras for up to £34.2m. He replaces Savinho who is departing.,"[""Tell him Man City signed a new winger from Brazil for £34m to replace Savinho. He'll have a view on the value."", ""Ask him: does Allan Elias fill the Savinho gap, or is City's squad looking thin?"", ""City have already signed Bouaddi for £86m this summer. This is their second major window deal.""]",exciting,f,,f,{man_city},283,"Manchester City have agreed to sign winger Allan Elias from Brazilian club Palmeiras in a deal worth up to £34.2m. He's set to replace Savinho, who is leaving the club.

City are moving quickly in the final week of the window. Allan is a young Brazilian winger with a big reputation."
b62c3b62-c122-450a-ba95-b9a9bde83cdd,newcastle,t,news,routine,,published,f,2026-08-25 06:46:18.673704+00,2026-08-25 08:46:18.673704,2026-08-25 06:46:18+00,,,,,,,,"Newcastle have reportedly agreed to sign Nico González (Manchester City midfielder) to replace Bruno Guimaraes, who left the club.",Replacement sorted?,Newcastle reportedly agreed to sign Nico Gonzalez from Man City to replace Guimaraes.,"nico gonzalez.
heading to
newcastle.",Like when your best colleague leaves and HR had the new hire waiting in the wings. Newcastle are moving fast to fill the Bruno Guimaraes gap.,Newcastle have reportedly agreed to sign Nico González from Manchester City as a replacement for Bruno Guimaraes. Multiple sources confirm the deal is close.,"[""Tell him Newcastle have reportedly sorted the Guimaraes replacement, signing a Man City midfielder."", ""He's been worried about the midfield gap. Tell him Nico González might be the answer."", ""Ask him: is Nico González a like-for-like replacement for Guimaraes, or a downgrade?""]",exciting,f,,f,"{newcastle,man_city}",237,"Newcastle have reportedly agreed a deal to sign Nico González (Manchester City midfielder) as the replacement for Bruno Guimaraes, who has left the club.

Multiple sources report the deal is close. The transfer window closes September 1."
803b220a-db18-4df5-b9a7-c3b3ab0917e0,nottm_forest,t,news,routine,,published,f,2026-08-25 06:46:19.399196+00,2026-08-25 08:46:19.399196,2026-08-25 06:46:19+00,,,,,,,,Nottingham Forest are working on a deal to sign Liam Delap (Chelsea striker). Glasner wants two more signings before the window closes.,They're still shopping,Forest close to signing striker Delap from Chelsea. Glasner wants two more.,"delap.
forest close in.
from chelsea.",Like when you have a tough first day at the new job and you're already Googling night courses by 9pm. Glasner lost his first game and is already bringing in reinforcements.,Nottingham Forest are closing in on signing Liam Delap from Chelsea for around £50m. Manager Oliver Glasner has said he wants two more signings before the window closes.,"[""Tell him Forest lost on day one and they're already signing a striker from Chelsea. Glasner is not hanging around."", ""He's been tracking Forest's window. Tell him Delap is close and the manager wants another one after that."", ""Ask him: is Delap the right fix for Forest's attack, or do they need someone different?""]",drama,f,,f,"{nottm_forest,chelsea}",271,"Nottingham Forest lost their opening game and manager Oliver Glasner has made clear he wants more signings. Forest are close to a deal for Liam Delap (Chelsea striker), who is reportedly valued at £50m.

Glasner also wants another buy before September 1. Forest are busy."
a8b672f6-33f9-43f2-9f6c-614a7e0b9508,spurs,t,news,routine,,published,f,2026-08-25 06:47:52.507961+00,2026-08-25 08:47:52.507961,2026-08-25 06:47:51+00,,,,,,,,"Man City have entered the race for Cody Gakpo (Liverpool forward), a Tottenham target. Spurs now face competition for a player they wanted.",He might have thoughts,"Man City just entered the race for Gakpo, who Spurs were after. Deadline week.","city want gakpo.
but so do spurs.","Like matching with someone on Hinge, taking your time, then seeing they just matched with someone else too. Spurs wanted Gakpo. Man City showed up.","Manchester City have entered the race for Liverpool forward Cody Gakpo, who Tottenham were already targeting. Spurs now face competition in the final week of the transfer window.","[""Tell him Man City just entered the race for Gakpo, who Spurs were apparently after. The window shuts next week."", ""He's been watching the Spurs transfer window closely. Tell him their target now has a rival buyer."", ""Ask him: is Gakpo even the right signing for Spurs, or should they be looking elsewhere?""]",drama,f,,f,"{spurs,liverpool,man_city}",246,"Tottenham had been linked with Liverpool forward Cody Gakpo. Now Manchester City have entered the race, making the transfer window even more complicated for Spurs.

The window closes September 1. If Spurs want Gakpo, they'll need to move quickly."
28ce4fbe-def0-4501-aa11-5607837ac912,man_utd,t,news,routine,,published,f,2026-08-25 06:47:54.865107+00,2026-08-25 08:47:54.865107,2026-08-25 06:47:54+00,,,,,,,,Manchester United are reportedly confident of signing Myles Lewis-Skelly before the transfer window closes on September 1.,Window watch,Man Utd reportedly confident of signing Lewis-Skelly before the deadline.,"lewis-skelly.
man utd confident.
deadline week.","Like telling yourself you'll book the holiday after payday, then realising payday is next week and prices just went up. United need this done before September 1.",Manchester United are reportedly confident of completing a deal for Myles Lewis-Skelly before the transfer window closes next week. United lost on opening day and are looking to strengthen.,"[""Tell him United are reportedly confident of signing Lewis-Skelly before the deadline. He'll track it."", ""Ask him: is this the kind of signing that could change United's season, or is it just depth?"", ""United lost to Hull on opening day. Carrick is clearly still trying to build the right squad.""]",drama,f,,f,{man_utd},269,"Manchester United are reportedly confident of completing a deal for Myles Lewis-Skelly before the transfer window closes.

United started the season with a loss to Hull and Michael Carrick (United manager) is looking to add to his squad in the final days of the window."
bb1a4075-9dd2-49c7-8dbf-2305689a043a,brentford,t,news,routine,,published,t,2026-08-26 06:42:26.965592+00,2026-08-26 08:42:26.965592,2026-08-26 06:42:25+00,2026-08-26 06:42:30.196+00,2026-08-26 08:42:30.196,0.05384013333333333333,08,,,,Callum Wilson (Brentford striker) scored on his full debut as Brentford hit Birmingham for six in the Carabao Cup.,Wilson's arrived,Brentford hit Birmingham for six in the Carabao Cup. Wilson scored on his full debut.,"brentford.
six goals.
wilson's here.","Like a first date where he turns up early, picks the right restaurant, and insists on paying. Wilson, first game.",Callum Wilson scored just six minutes into his first full start for Brentford as they hit Championship side Birmingham for six in the Carabao Cup. Captain Collins also headed home twice.,"[""Tell him Wilson scored on his debut and watch him decide Brentford are sorted up front."", ""He'll probably say they needed someone like Wilson all along. Let him explain why."", ""Ask him: is a cup run realistic if this is what the squad looks like now?""]",exciting,f,,f,{brentford},273,"Callum Wilson's first full start for Brentford went rather well. He scored just six minutes in, captain Nathan Collins (Brentford defender) headed home twice, and Brentford put six goals past Birmingham. It's the kind of cup night that tells you the squad is looking sharp."
79da3868-b27c-41ed-8ccf-31df44162072,brighton,t,news,routine,,published,t,2026-08-26 06:42:44.082367+00,2026-08-26 08:42:44.082367,2026-08-26 06:42:43+00,2026-08-26 06:42:46.745+00,2026-08-26 08:42:46.745,0.04437721666666666667,08,,,,Brighton have sold Carlos Baleba (Cameroon midfielder) to Manchester United in a £70m deal.,He'll spot the irony,Brighton sold Baleba to Man United for £70m. He'll say it was too cheap or too soon.,"baleba.
manchester united.
£70m goodbye.",It's like the mate who keeps getting poached by every company and somehow the start-up they were at just... keeps going. Brighton are that start-up.,"Brighton have sold Carlos Baleba to Manchester United for £70m. It's the latest in a long line of high-value departures from the Amex, with the club known for developing and selling top talent.","[""Tell him Brighton sold Baleba to Man United for £70m. He'll say it was too cheap or too soon."", ""He'll probably bring up Brighton's whole sell-to-survive model. Let him run with it."", ""Ask him: is Brighton's way of doing things clever or just sad, long-term?""]",drama,f,,f,"{brighton,man_utd}",281,"It's the Brighton model in action again. Carlos Baleba, the Cameroon midfielder they signed and developed, has completed a £70m move to Manchester United. Brighton keep selling and somehow keep going. For Man United fans, he's a big arrival. For Brighton fans, he's a £70m goodbye."
5de06df7-56e6-4db4-abb6-72d44cc55d50,chelsea,t,news,routine,,published,t,2026-08-26 06:43:20.871576+00,2026-08-26 08:43:20.871576,2026-08-26 06:43:18+00,2026-08-26 06:43:24.142+00,2026-08-26 08:43:24.142,0.05450706666666666667,08,,,,Chelsea have agreed to sell striker Liam Delap to Nottingham Forest for around £50m.,Strikers out the door,Chelsea sold Delap to Forest for £50m. Pedro scored on debut. Looks settled.,"delap to forest.
£50m out.
peace to pedro.","Like clearing out the old flatmate's room the same week you found someone new on SpareRoom. Decisive, slightly chaotic.","Chelsea have agreed to sell Liam Delap to Nottingham Forest for around £50m. It's a signal that Joao Pedro, who scored on his debut against Fulham, is the striker Xabi Alonso is building around.","[""Tell him Chelsea sold Delap to Forest for £50m and Pedro is the main man now. He'll have thoughts."", ""He'll probably say it's bold to sell a striker so early in a new era. Ask if he thinks it works."", ""Ask him: does Joao Pedro actually fix Chelsea's number nine problem?""]",drama,t,Chelsea sell Delap to Nottingham Forest for £50m as Joao Pedro takes the number nine role under Xabi Alonso.,f,"{chelsea,nottm_forest}",300,"Liam Delap is heading to Nottingham Forest for around £50m. Chelsea have agreed the deal, clearing the way for Joao Pedro to be the main striker under new manager Xabi Alonso. Pedro already scored 31 seconds into his debut in the win over Fulham, so Chelsea fans aren't exactly crying about the swap."
6c6776ac-fbd1-4a5b-9566-ff72e8860715,ipswich,t,news,routine,,published,t,2026-08-26 06:43:47.600894+00,2026-08-26 08:43:47.600894,2026-08-26 06:43:46+00,2026-08-26 06:43:49.079+00,2026-08-26 08:43:49.079,0.02463510000000000000,08,,,,"Ipswich beat Leicester 3-1 in the Carabao Cup, with Marcelino Nunez (Ipswich midfielder) scoring a sensational goal from the halfway line.","Halfway line, proper goal",Ipswich beat Leicester 3-1 in the Carabao Cup. Nunez scored from the halfway line.,"ipswich 3-1.
nunez from half.
sensational.",It's like someone dropping one perfectly timed message into a group chat argument that ends the whole thing. From across the room.,"Ipswich beat Leicester 3-1 in the Carabao Cup, with Marcelino Nunez scoring from the halfway line in what was one of the goals of the round.","[""Tell him Nunez scored from the halfway line for Ipswich tonight. He'll want to see the video."", ""He'll probably say it's the goal of the week. Ask him to guess what the final score was."", ""Ask him: can Ipswich make a proper cup run this season?""]",exciting,f,,f,"{ipswich,leicester}",233,"Marcelino Nunez scored one of those goals. From the halfway line, into the net, in a hard-fought 3-1 Carabao Cup win over Leicester. Ipswich are through to the next round, and Nunez has given everyone something to talk about tonight."
e9d7f9c6-6d88-4a5c-a873-a69e770ef749,man_city,t,news,routine,,published,t,2026-08-26 06:44:20.252794+00,2026-08-26 08:44:20.252794,2026-08-26 06:44:19+00,2026-08-26 06:44:23.116+00,2026-08-26 08:44:23.116,0.04772010000000000000,08,,,,Manchester City are selling midfielder Nico Gonzalez to Newcastle in a deal worth around £52m.,Another one out at City,Man City selling Gonzalez to Newcastle for £52m. Another one out the door.,"gonzalez out.
newcastle bound.
city rebuild.",Like a company that keeps shedding its best people and insists it's a planned restructure. City this summer.,"Manchester City are selling Nico Gonzalez to Newcastle for around £52m. Coming after losing Rodri earlier this summer, it continues a significant shift in City's squad heading into the new season.","[""Tell him Man City have agreed to sell Gonzalez to Newcastle. He'll start listing who else has left."", ""He'll probably say City are dismantling too quickly. Let him run the numbers."", ""Ask him: does this make Newcastle genuine title challengers, or just better?""]",drama,t,Manchester City sell Nico Gonzalez to Newcastle for £52m in another high-profile squad departure.,f,"{man_city,newcastle}",291,"Manchester City are selling another midfielder. Nico Gonzalez is heading to Newcastle for around £52m, reportedly to fill the gap left by Bruno Guimaraes. City have already lost Rodri and now Gonzalez in the same window. It's a very different squad from the one that won everything recently."
14f00c4f-8157-404f-91eb-24fe1e3df607,man_utd,t,news,routine,,published,t,2026-08-26 06:44:44.665636+00,2026-08-26 08:44:44.665636,2026-08-26 06:44:44+00,2026-08-26 06:44:46.597+00,2026-08-26 08:44:46.597,0.03218940000000000000,08,,,,"Manchester United have signed Carlos Baleba (Cameroon midfielder) from Brighton for around £70m, completing a £148m midfield overhaul this summer.",Midfield sorted,"Man United signed Baleba from Brighton for £70m. Three midfielders, £148m. Done.","baleba.
brighton to united.
£70m done.",Calling it a vision and then just spending money until it looks like one. United this summer.,"Manchester United have officially signed Carlos Baleba from Brighton for around £70m, completing a summer midfield spend of around £148m. Baleba reportedly called United the club of his dreams.","[""Tell him United have now spent £148m on their midfield this summer alone. He'll have a response ready."", ""He'll probably say it's too much, not enough, or both at once. Just pour a drink and listen."", ""Ask him: does Baleba fix United's problems or just make them more expensive?""]",exciting,f,,f,"{man_utd,brighton}",298,"Carlos Baleba is a Manchester United player. The Cameroon midfielder has completed a £70m move from Brighton, completing what the club calls a £148m midfield overhaul this summer. Baleba reportedly called United the 'club of my dreams'. [his name] is going to have a lot of feelings about this one."
117d87ba-9177-4aca-9088-b995136b838e,man_utd,t,news,routine,,published,t,2026-08-26 06:45:14.147856+00,2026-08-26 08:45:14.147856,2026-08-26 06:45:13+00,2026-08-26 06:45:16.817+00,2026-08-26 08:45:16.817,0.04448573333333333333,08,,,,Manchester United captain Bruno Fernandes (Portuguese midfielder) has won the PFA Player of the Year award for the 2025/26 season.,T-shirt material,Bruno Fernandes won PFA Player of the Year. His fellow pros voted him best.,"fernandes.
pfa player of
the year.","Being voted best by the people you work with, not by critics or panels. Fernandes, peers, done.","Bruno Fernandes has won the PFA Players' Player of the Year award for 2025/26, voted for by his fellow professionals. The Manchester United captain said he was 'very proud' of the recognition.","[""Tell him Fernandes just won PFA Player of the Year, voted by his fellow pros. He'll have opinions."", ""He'll probably say it's deserved, or that someone else should have won. Ask who."", ""Ask him: does a single player winning awards while the team struggles mean anything?""]",exciting,t,"Bruno Fernandes wins PFA Player of the Year for the 2025/26 season, voted for by his fellow professionals.",f,{man_utd},334,"Bruno Fernandes has been voted PFA Players' Player of the Year by his fellow professionals. The Manchester United captain said he was 'very proud' of the award, which recognises a record-breaking season for assists. It's the kind of individual recognition that means a lot when the team has been in the news for all the wrong reasons."
b437e090-c58a-46db-8fb6-2b83bc1adefe,nottm_forest,t,news,routine,,published,t,2026-08-26 06:45:39.678957+00,2026-08-26 08:45:39.678957,2026-08-26 06:45:38+00,2026-08-26 06:45:42.611+00,2026-08-26 08:45:42.611,0.04886738333333333333,08,,,,"Nottingham Forest have agreed a club-record £50m fee to sign Liam Delap (Chelsea striker), making him their biggest signing ever.",Club-record signing,Forest agreed a club-record £50m for Delap from Chelsea. Their biggest signing ever.,"delap.
forest's biggest
ever deal.","Swiping right on someone your friends said was out of your league and then somehow it worked. Forest, £50m, Delap.",Nottingham Forest have agreed a club-record deal worth around £50m to sign Chelsea striker Liam Delap. The fee of £45m plus add-ons is the biggest in Forest's history.,"[""Tell him Forest have signed Delap from Chelsea for a club-record £50m. He'll have an opinion on the value."", ""He'll probably say Forest are being ambitious or reckless, ask which he thinks it is."", ""Ask him: can Delap fire Forest into European contention this season?""]",exciting,f,,f,"{nottm_forest,chelsea}",275,"Nottingham Forest have agreed to pay a club-record £50m for Chelsea striker Liam Delap, reportedly £45m upfront plus £5m in add-ons. It's the biggest transfer in the club's history and a real statement from Forest as they look to push into the top half of the Premier League."
d52c9692-b199-4d71-b5f0-8f54cd406871,southampton,f,news,routine,,published,t,2026-08-26 06:45:55.876971+00,2026-08-26 08:45:55.876971,2026-08-26 06:45:55+00,2026-08-26 06:45:59.48+00,2026-08-26 08:45:59.48,0.06005048333333333333,08,,,,"Southampton lost 4-1 to West Ham in the Carabao Cup, going behind and conceding four goals in a difficult night.",Tough cup exit,Southampton lost 4-1 to West Ham in the Carabao Cup. Came back? No. They didn't.,"southampton.
cup exit.
4-1 to west ham.","Like turning up to a difficult shift and finding out it got worse while you were on the bus. Southampton, Tuesday night.","Southampton lost 4-1 to West Ham in the Carabao Cup. They went behind and conceded four goals, ending their cup run at the second-round stage.","[""Tell him Southampton lost 4-1 to West Ham in the cup. He'll already know how to feel."", ""He'll probably bring up the season so far. Let him vent, just agree occasionally."", ""Ask him: does he think Southampton can get back up this season?""]",bad_news,f,,f,"{southampton,west_ham}",294,"Southampton fell to a 4-1 defeat against West Ham in the Carabao Cup. They went behind early and never recovered. West Ham scored four in total, including two from a teenager on his full professional debut. It's another difficult result in what's been a tough start to life in the Championship."
3443cb78-2878-4446-99b8-95ba3d6c265e,spurs,t,news,routine,,published,t,2026-08-26 06:46:18.228973+00,2026-08-26 08:46:18.228973,2026-08-26 06:46:17+00,2026-08-26 06:46:20.092+00,2026-08-26 08:46:20.092,0.03105045000000000000,08,,,,"Tottenham have signed Brazil winger Savio (formerly Savinho at Manchester City) in a deal worth around £75m, pushing their summer spending past £300m.",Three hundred million,Spurs signed Savio from Man City for £75m. Summer spending now over £300m. Big window.,"savio.
man city to spurs.
£75m done.","Like changing your name on LinkedIn and announcing a 'fresh chapter' the same week you moved companies. Savio, welcome to Spurs.","Tottenham have signed Brazil winger Savio from Manchester City for around £75m, pushing their summer spending past £300m. Manager Roberto De Zerbi hopes the signing will help them after a tough start to the season.","[""Tell him Spurs just signed Savio from Man City for £75m, their summer spending is over £300m. He'll react."", ""He'll probably have thoughts on whether De Zerbi can turn all this money into results."", ""Ask him: does spending £300m make Spurs genuine contenders, or just expensive?""]",exciting,t,"Tottenham complete signing of Brazil winger Savio from Manchester City for around £75m, taking their summer spend past £300m.",f,"{spurs,man_city}",346,"Savio is a Tottenham player. The Brazil winger, known as Savinho at Man City, has completed a move to Spurs for around £75m, pushing their total summer spending past £300m. Manager Roberto De Zerbi is hoping the fresh start will help Spurs after a difficult opening day. He goes back to being called Savio, which is apparently his preferred name."
509b8235-8ad7-426b-a0e5-ae55c98b17d9,west_ham,f,news,routine,,published,t,2026-08-26 06:46:40.222521+00,2026-08-26 08:46:40.222521,2026-08-26 06:46:39+00,2026-08-26 06:46:42.176+00,2026-08-26 08:46:42.176,0.03255798333333333333,08,,,,"West Ham beat Southampton 4-1 in the Carabao Cup, with teenager Josh Ayala (West Ham forward) scoring twice on his full professional debut.","Debut night, two goals",West Ham beat Southampton 4-1 in the Carabao Cup. Ayala scored twice on debut.,"west ham 4-1.
ayala, two goals.
full debut.","Like the quietest person at the party ending up absolutely running it by the end of the night. Ayala, first start, two goals.","West Ham beat Southampton 4-1 in the Carabao Cup, coming from behind to win convincingly. Teenager Josh Ayala scored twice on his full professional debut, a real statement from the youngster.","[""Tell him West Ham won 4-1 in the cup and a teenager scored twice on his debut. He'll want to know the name."", ""He'll probably say it's exactly the kind of lift they needed. Let him enjoy it."", ""Ask him: can a cup run give West Ham some momentum this season?""]",exciting,f,,f,"{west_ham,southampton}",284,"West Ham came from behind to beat Southampton 4-1 in the Carabao Cup, with teenager Josh Ayala stealing the show on his full professional debut. He scored twice. When a teenager scores two on their debut in a competitive match, it tends to give the fans something to be excited about."
e064f0f8-7814-4c21-b452-ed08783ae29d,arsenal,t,news,routine,,published,f,2026-08-27 06:53:45.326851+00,2026-08-27 08:53:45.326851,2026-08-27 06:53:44+00,,,,,,,,Atletico Madrid insist Julian Alvarez (striker) will not leave as Arsenal transfer saga continues,Alvarez saga update,"Atletico say 0% chance Julian Alvarez leaves, but Arsenal still hopeful.","atletico say no.
arsenal still hopeful.",It's like the ex who says 'I'm completely over them' while replying to every single story.,Atletico Madrid have publicly declared Alvarez is going nowhere. Arsenal are still watching. The window shuts soon.,"[""Tell him Atletico are furious and publicly shut the door on Alvarez leaving. He'll know if Arsenal's move is actually dead."", ""Ask him: if this falls through, who does Arsenal target before the window closes?"", ""He'll probably say this is just posturing. Clubs always say no until they say yes.""]",drama,t,Atletico say '0% chance' Alvarez leaves as transfer row intensifies,f,{arsenal},431,"Atletico Madrid have gone public with their frustration, claiming there is a '0% chance' Julian Alvarez departs this summer and calling themselves the 'victims' in the transfer row with Barcelona. Arsenal have been monitoring the situation closely, hoping a breakthrough might come before the window closes. The Gunners are said to still believe a deal is possible, but Atletico's public stance makes it look increasingly unlikely."
2eea80bd-675b-4fc8-99dc-dc2334a083ed,aston_villa,t,news,routine,,published,t,2026-08-27 06:54:00.938417+00,2026-08-27 08:54:00.938417,2026-08-27 06:54:00+00,2026-08-27 06:54:03.641+00,2026-08-27 08:54:03.641,0.04504305000000000000,08,,,,Aston Villa agree double deal: Ollie Watkins exits to Saudi for £50m as Nicolas Jackson arrives from Chelsea,Villa are not messing around,Watkins is off to Saudi for £50m. Jackson from Chelsea is the replacement.,"villa double deal.
watkins out, £50m.
jackson in.",It's like ending one relationship and announcing the new one in the same Instagram story. Villa planned this one.,"Aston Villa moved fast and sold Watkins to Saudi Arabia while agreeing a deal to bring Jackson in from Chelsea. Same window, two big calls.","[""Tell him Villa are officially selling Watkins and bringing in Jackson from Chelsea in the same window. He'll have an opinion on the sequencing."", ""Did you know Jackson spent three years at Chelsea before this? He's already Premier League tested."", ""Ask him if Watkins leaving mid-window is bold squad management or a risk.""]",exciting,t,"Watkins to Saudi, Jackson in: Villa pull off a double deal in one afternoon",t,"{aston_villa,chelsea}",356,"Aston Villa have moved decisively in the final stretch of the window. Ollie Watkins is heading to Al-Hilal in a deal worth around £50m, while Nicolas Jackson arrives from Chelsea to fill the gap up front. Villa agreed the Jackson deal, reportedly worth £65m, almost simultaneously. It is a bold double move that reshapes their attack in a single afternoon."
f8d3b074-4570-4b21-b66a-673e888da81a,brentford,t,news,routine,,published,t,2026-08-27 06:54:14.790345+00,2026-08-27 08:54:14.790345,2026-08-27 06:54:14+00,2026-08-27 06:54:16.551+00,2026-08-27 08:54:16.551,0.02934425000000000000,08,,,,Brentford agree £40m deal for El Hadji Malick Diouf (defender) as West Ham accept offer,Brentford made their move,West Ham accepted £40m for Senegal defender Diouf. He's cleared for a medical.,"brentford sign diouf.
west ham said yes.
£40m deal done.",It's like getting the flatmate everyone on the housing app was competing for. Brentford moved first.,Brentford have agreed a £40m deal for West Ham's Diouf. He's Senegal's first-choice defender and now heading to west London.,"[""Tell him Brentford agreed £40m for West Ham's Diouf. He'll know if that's a good deal for a defender."", ""He's probably been watching Diouf already. Ask him what he knows about him."", ""West Ham's defence will look different now. He'll tell you if that's good or bad for them.""]",exciting,f,,f,"{brentford,west_ham}",276,Brentford have agreed a £40m deal to sign Senegal defender El Hadji Malick Diouf from West Ham. West Ham accepted the bid and Diouf has been cleared to have his medical with the Bees. It is a significant addition to Brentford's backline ahead of the new Premier League season.
0b94655d-b422-400d-99c4-129144bbad62,brighton,t,news,routine,,published,t,2026-08-27 06:54:26.742439+00,2026-08-27 08:54:26.742439,2026-08-27 06:54:26+00,2026-08-27 06:54:28.971+00,2026-08-27 08:54:28.971,0.03714268333333333333,08,,,,Brighton drawn against Manchester United in Carabao Cup third round,Whiteboard material,Brighton drew Man Utd in the Carabao Cup third round. He'll want to analyse the lineup.,"brighton draw man utd.
cup third round.",It's like finding out your next big work presentation is the same week as the office party. You need to be on your game.,"Brighton were drawn against Manchester United in the Carabao Cup third round. Tough ask, but Brighton have made a habit of tough asks.","[""Tell him Brighton drew Man Utd in the cup. He'll have immediate thoughts on team selection."", ""Ask him if Brighton can cause an upset against Man Utd in the Carabao Cup."", ""He'll probably predict the result already. Just nod and ask if he's free to watch.""]",exciting,f,,f,"{brighton,man_utd}",332,"Brighton have been drawn against Manchester United in the third round of the Carabao Cup, making for one of the most talked-about ties of the draw. It is one of several all-Premier League matchups in the round, and it gives Brighton a chance to measure themselves against one of the division's bigger names early in the competition."
828feddb-a66d-471a-802f-095044f3418f,chelsea,t,news,routine,,published,t,2026-08-27 06:54:49.899957+00,2026-08-27 08:54:49.899957,2026-08-27 06:54:49+00,2026-08-27 06:54:51.545+00,2026-08-27 08:54:51.545,0.02741738333333333333,08,,,,Chelsea agree around £65m deal to sell Nicolas Jackson (striker) to Aston Villa,Clearing the path for the new one,Chelsea are selling striker Nicolas Jackson to Aston Villa for around £65m.,"goodbye jackson.
joao pedro steps up.",It's like deleting Hinge the same week your new Bumble match turns out to actually be amazing. Different energy.,Chelsea have sold striker Jackson to Aston Villa for around £65m. He was signed for big money and leaves for big money. Make of that what you will.,"[""Tell him Chelsea confirmed Jackson is heading to Villa. He'll tell you if that's smart squad management or panic selling."", ""Ask him who fills the striker spot for Chelsea now under Xabi Alonso."", ""He'll have thoughts on whether £65m was a fair price for Jackson. Drop the number and let him go.""]",,f,,f,"{chelsea,aston_villa}",340,"Chelsea have agreed a deal worth around £65m to sell striker Nicolas Jackson to Aston Villa. Jackson has been one of the more polarising figures at Stamford Bridge since his arrival, and the sale makes room in the squad under Xabi Alonso. Villa needed a striker after Ollie Watkins departed, and Jackson becomes the answer to that question."
e3962f86-290a-4a27-a6e9-772ab24113d6,crystal_palace,t,news,routine,,published,f,2026-08-27 06:55:04.523401+00,2026-08-27 08:55:04.523401,2026-08-27 06:55:04+00,,,,,,,,Liverpool exploring move for Crystal Palace winger Ismaila Sarr as Palace resist,Liverpool want their winger,Liverpool are exploring a deal for Crystal Palace winger Sarr. Palace want to keep him.,"liverpool eyeing sarr.
palace say no.","It's like your flatmate getting DMs from someone way richer and everyone collectively deciding 'don't reply, we need them here.'",Liverpool are interested in Crystal Palace winger Sarr. Palace's manager says he's not for sale. The window shuts soon.,"[""Tell him Liverpool have come in for Palace's Sarr. Their manager says the club wants to keep him."", ""Did you know Liverpool already had two bids for Brighton's Minteh knocked back this week? Sarr is the backup plan."", ""Ask him if Palace can realistically say no to Liverpool when big clubs come calling.""]",drama,f,,f,"{crystal_palace,liverpool}",329,"Liverpool have turned their attention to Crystal Palace winger Ismaila Sarr after having two bids for Brighton's Yankuba Minteh knocked back. Crystal Palace manager Pierre Sage has made clear the club wants to keep Sarr, but Liverpool's interest adds pressure with the window approaching its end. Palace are holding firm for now."
f74d9c92-e9c7-4f3c-98f5-2f1ac2cc20bc,everton,t,matchday,routine,,published,t,2026-08-27 06:55:18.015337+00,2026-08-27 08:55:18.015337,2026-08-27 06:55:17+00,2026-08-27 06:55:19.695+00,2026-08-27 08:55:19.695,0.02799438333333333333,08,,,,Thierno Barry (striker) hat-trick fires Everton to 4-0 cup win as David Moyes (manager) hails striker reborn,Stories incoming,Everton beat Preston 4-0 in the cup. Striker Barry scored a hat-trick.,"barry hat-trick.
everton 4-0 preston.
cup, round three.","It's like the friend who had a terrible 6 months who shows up to a group dinner absolutely glowing. Whatever happened, it's working.",Thierno Barry scored three and set up one as Everton beat Preston 4-0 in the Carabao Cup. That is the kind of performance that gets talked about.,"[""Tell him Barry scored a hat-trick in the cup win over Preston. He'll be very pleased."", ""Ask him if Barry is the striker Moyes has been waiting for."", ""He'll probably predict a good cup run for Everton after this. Ask him how far they can go.""]",exciting,f,,f,{everton},387,"Everton were superb at Deepdale, beating Preston 4-0 in the Carabao Cup with Thierno Barry scoring a hat-trick and Brennan Johnston also getting on the scoresheet. The Guardian described Barry as a 'striker reborn' and said he resembled exactly the forward manager David Moyes has been desperately waiting for. Plenty to be happy about for Everton heading into the Premier League season."
